earth.x	earth.y	moon.x	moon.y
208.416902	-79080059.990595	384982979.431215	6439826399.999878
208.436747	-79087589.990593	384982977.810517	6440439599.999878
208.456593	-79095119.990592	384982976.189820	6441052799.999878
208.476438	-79102649.990590	384982974.569122	6441665999.999878
208.496284	-79110179.990588	384982972.948424	6442279199.999878
208.516129	-79117709.990586	384982971.327726	6442892399.999878
208.535974	-79125239.990585	384982969.707028	6443505599.999878
208.555820	-79132769.990583	384982968.086330	6444118799.999878
208.575665	-79140299.990581	384982966.465632	6444731999.999878
208.595511	-79147829.990579	384982964.844934	6445345199.999878
208.615356	-79155359.990577	384982963.224236	6445958399.999878
208.635202	-79162889.990576	384982961.603538	6446571599.999878
208.655047	-79170419.990574	384982959.982840	6447184799.999878
208.674893	-79177949.990572	384982958.362142	6447797999.999878
208.694738	-79185479.990570	384982956.741444	6448411199.999878
208.714583	-79193009.990568	384982955.120746	6449024399.999878
208.734429	-79200539.990567	384982953.500048	6449637599.999878
208.754274	-79208069.990565	384982951.879350	6450250799.999878
208.774120	-79215599.990563	384982950.258652	6450863999.999878
208.793965	-79223129.990561	384982948.637954	6451477199.999878
208.813811	-79230659.990559	384982947.017256	6452090399.999878
208.833656	-79238189.990558	384982945.396558	6452703599.999878
208.853502	-79245719.990556	384982943.775860	6453316799.999878
208.873347	-79253249.990554	384982942.155162	6453929999.999878
208.893193	-79260779.990552	384982940.534464	6454543199.999878
208.913038	-79268309.990551	384982938.913766	6455156399.999878
208.932883	-79275839.990549	384982937.293068	6455769599.999878
208.952729	-79283369.990547	384982935.672370	6456382799.999878
208.972574	-79290899.990545	384982934.051672	6456995999.999878
208.992420	-79298429.990543	384982932.430974	6457609199.999878
209.012265	-79305959.990542	384982930.810276	6458222399.999878
209.032111	-79313489.990540	384982929.189578	6458835599.999878
209.051956	-79321019.990538	384982927.568880	6459448799.999878
209.071802	-79328549.990536	384982925.948182	6460061999.999878
209.091647	-79336079.990534	384982924.327484	6460675199.999878
209.111492	-79343609.990533	384982922.706786	6461288399.999878
209.131338	-79351139.990531	384982921.086088	6461901599.999878
209.151183	-79358669.990529	384982919.465390	6462514799.999878
209.171029	-79366199.990527	384982917.844692	6463127999.999878
209.190874	-79373729.990525	384982916.223994	6463741199.999878
209.210720	-79381259.990524	384982914.603296	6464354399.999878
209.230565	-79388789.990522	384982912.982598	6464967599.999878
209.250411	-79396319.990520	384982911.361901	6465580799.999878
209.270256	-79403849.990518	384982909.741203	6466193999.999878
209.290102	-79411379.990517	384982908.120505	6466807199.999878
209.309947	-79418909.990515	384982906.499807	6467420399.999878
209.329792	-79426439.990513	384982904.879109	6468033599.999878
209.349638	-79433969.990511	384982903.258411	6468646799.999878
209.369483	-79441499.990509	384982901.637713	6469259999.999878
209.389329	-79449029.990508	384982900.017015	6469873199.999878
209.409174	-79456559.990506	384982898.396317	6470486399.999878
209.429020	-79464089.990504	384982896.775619	6471099599.999878
209.448865	-79471619.990502	384982895.154921	6471712799.999878
209.468711	-79479149.990500	384982893.534223	6472325999.999878
209.488556	-79486679.990499	384982891.913525	6472939199.999878
209.508401	-79494209.990497	384982890.292827	6473552399.999878
209.528247	-79501739.990495	384982888.672129	6474165599.999878
209.548092	-79509269.990493	384982887.051431	6474778799.999878
209.567938	-79516799.990492	384982885.430733	6475391999.999878
209.587783	-79524329.990490	384982883.810035	6476005199.999878
209.607629	-79531859.990488	384982882.189337	6476618399.999878
209.627474	-79539389.990486	384982880.568639	6477231599.999878
209.647320	-79546919.990484	384982878.947941	6477844799.999878
209.667165	-79554449.990483	384982877.327243	6478457999.999878
209.687011	-79561979.990481	384982875.706545	6479071199.999878
209.706856	-79569509.990479	384982874.085847	6479684399.999878
209.726701	-79577039.990477	384982872.465149	6480297599.999878
209.746547	-79584569.990475	384982870.844451	6480910799.999878
209.766392	-79592099.990474	384982869.223753	6481523999.999878
209.786238	-79599629.990472	384982867.603055	6482137199.999878
209.806083	-79607159.990470	384982865.982357	6482750399.999878
209.825929	-79614689.990468	384982864.361659	6483363599.999878
209.845774	-79622219.990466	384982862.740961	6483976799.999878
209.865620	-79629749.990465	384982861.120263	6484589999.999878
209.885465	-79637279.990463	384982859.499565	6485203199.999878
209.905310	-79644809.990461	384982857.878867	6485816399.999878
209.925156	-79652339.990459	384982856.258169	6486429599.999878
209.945001	-79659869.990458	384982854.637471	6487042799.999878
209.964847	-79667399.990456	384982853.016773	6487655999.999878
209.984692	-79674929.990454	384982851.396075	6488269199.999878
210.004538	-79682459.990452	384982849.775377	6488882399.999878
210.024383	-79689989.990450	384982848.154679	6489495599.999878
210.044229	-79697519.990449	384982846.533982	6490108799.999878
210.064074	-79705049.990447	384982844.913284	6490721999.999878
210.083920	-79712579.990445	384982843.292586	6491335199.999878
210.103765	-79720109.990443	384982841.671888	6491948399.999878
210.123610	-79727639.990441	384982840.051190	6492561599.999878
210.143456	-79735169.990440	384982838.430492	6493174799.999878
210.163301	-79742699.990438	384982836.809794	6493787999.999878
210.183147	-79750229.990436	384982835.189096	6494401199.999878
210.202992	-79757759.990434	384982833.568398	6495014399.999878
210.222838	-79765289.990433	384982831.947700	6495627599.999878
210.242683	-79772819.990431	384982830.327002	6496240799.999878
210.262529	-79780349.990429	384982828.706304	6496853999.999878
210.282374	-79787879.990427	384982827.085606	6497467199.999878
210.302219	-79795409.990425	384982825.464908	6498080399.999878
210.322065	-79802939.990424	384982823.844210	6498693599.999878
210.341910	-79810469.990422	384982822.223512	6499306799.999878
210.361756	-79817999.990420	384982820.602814	6499919999.999878
210.381601	-79825529.990418	384982818.982116	6500533199.999878
210.401447	-79833059.990416	384982817.361418	6501146399.999878
210.421292	-79840589.990415	384982815.740720	6501759599.999878
210.441138	-79848119.990413	384982814.120022	6502372799.999878
210.460983	-79855649.990411	384982812.499324	6502985999.999878
210.480829	-79863179.990409	384982810.878626	6503599199.999878
210.500674	-79870709.990407	384982809.257928	6504212399.999878
210.520519	-79878239.990406	384982807.637230	6504825599.999878
210.540365	-79885769.990404	384982806.016532	6505438799.999878
210.560210	-79893299.990402	384982804.395834	6506051999.999878
210.580056	-79900829.990400	384982802.775136	6506665199.999878
210.599901	-79908359.990399	384982801.154438	6507278399.999878
210.619747	-79915889.990397	384982799.533740	6507891599.999878
210.639592	-79923419.990395	384982797.913042	6508504799.999878
210.659438	-79930949.990393	384982796.292344	6509117999.999878
210.679283	-79938479.990391	384982794.671646	6509731199.999878
210.699128	-79946009.990390	384982793.050948	6510344399.999878
210.718974	-79953539.990388	384982791.430250	6510957599.999878
210.738819	-79961069.990386	384982789.809552	6511570799.999878
210.758665	-79968599.990384	384982788.188854	6512183999.999878
210.778510	-79976129.990382	384982786.568156	6512797199.999878
210.798356	-79983659.990381	384982784.947458	6513410399.999878
210.818201	-79991189.990379	384982783.326760	6514023599.999878
210.838047	-79998719.990377	384982781.706063	6514636799.999878
210.857892	-80006249.990375	384982780.085365	6515249999.999878
210.877738	-80013779.990374	384982778.464667	6515863199.999878
210.897583	-80021309.990372	384982776.843969	6516476399.999878
210.917428	-80028839.990370	384982775.223271	6517089599.999878
210.937274	-80036369.990368	384982773.602573	6517702799.999878
210.957119	-80043899.990366	384982771.981875	6518315999.999878
210.976965	-80051429.990365	384982770.361177	6518929199.999878
210.996810	-80058959.990363	384982768.740479	6519542399.999878
211.016656	-80066489.990361	384982767.119781	6520155599.999878
211.036501	-80074019.990359	384982765.499083	6520768799.999878
211.056347	-80081549.990357	384982763.878385	6521381999.999878
211.076192	-80089079.990356	384982762.257687	6521995199.999878
211.096038	-80096609.990354	384982760.636989	6522608399.999878
211.115883	-80104139.990352	384982759.016291	6523221599.999878
211.135728	-80111669.990350	384982757.395593	6523834799.999878
211.155574	-80119199.990348	384982755.774895	6524447999.999878
211.175419	-80126729.990347	384982754.154197	6525061199.999878
211.195265	-80134259.990345	384982752.533499	6525674399.999878
211.215110	-80141789.990343	384982750.912801	6526287599.999878
211.234956	-80149319.990341	384982749.292103	6526900799.999878
211.254801	-80156849.990340	384982747.671405	6527513999.999878
211.274647	-80164379.990338	384982746.050707	6528127199.999878
211.294492	-80171909.990336	384982744.430009	6528740399.999878
211.314337	-80179439.990334	384982742.809311	6529353599.999878
211.334183	-80186969.990332	384982741.188613	6529966799.999878
211.354028	-80194499.990331	384982739.567915	6530579999.999878
211.373874	-80202029.990329	384982737.947217	6531193199.999878
211.393719	-80209559.990327	384982736.326519	6531806399.999878
211.413565	-80217089.990325	384982734.705821	6532419599.999878
211.433410	-80224619.990323	384982733.085123	6533032799.999878
211.453256	-80232149.990322	384982731.464425	6533645999.999878
211.473101	-80239679.990320	384982729.843727	6534259199.999878
211.492947	-80247209.990318	384982728.223029	6534872399.999878
211.512792	-80254739.990316	384982726.602331	6535485599.999878
211.532637	-80262269.990314	384982724.981633	6536098799.999878
211.552483	-80269799.990313	384982723.360935	6536711999.999878
211.572328	-80277329.990311	384982721.740237	6537325199.999878
211.592174	-80284859.990309	384982720.119539	6537938399.999878
211.612019	-80292389.990307	384982718.498841	6538551599.999878
211.631865	-80299919.990306	384982716.878143	6539164799.999878
211.651710	-80307449.990304	384982715.257446	6539777999.999878
211.671556	-80314979.990302	384982713.636748	6540391199.999878
211.691401	-80322509.990300	384982712.016050	6541004399.999878
211.711246	-80330039.990298	384982710.395352	6541617599.999878
211.731092	-80337569.990297	384982708.774654	6542230799.999878
211.750937	-80345099.990295	384982707.153956	6542843999.999878
211.770783	-80352629.990293	384982705.533258	6543457199.999878
211.790628	-80360159.990291	384982703.912560	6544070399.999878
211.810474	-80367689.990289	384982702.291862	6544683599.999878
211.830319	-80375219.990288	384982700.671164	6545296799.999878
211.850165	-80382749.990286	384982699.050466	6545909999.999878
211.870010	-80390279.990284	384982697.429768	6546523199.999878
211.889856	-80397809.990282	384982695.809070	6547136399.999878
211.909701	-80405339.990281	384982694.188372	6547749599.999878
211.929546	-80412869.990279	384982692.567674	6548362799.999878
211.949392	-80420399.990277	384982690.946976	6548975999.999878
211.969237	-80427929.990275	384982689.326278	6549589199.999878
211.989083	-80435459.990273	384982687.705580	6550202399.999878
212.008928	-80442989.990272	384982686.084882	6550815599.999878
212.028774	-80450519.990270	384982684.464184	6551428799.999878
212.048619	-80458049.990268	384982682.843486	6552041999.999878
212.068465	-80465579.990266	384982681.222788	6552655199.999878
212.088310	-80473109.990264	384982679.602090	6553268399.999878
212.108155	-80480639.990263	384982677.981392	6553881599.999878
212.128001	-80488169.990261	384982676.360694	6554494799.999878
212.147846	-80495699.990259	384982674.739996	6555107999.999878
212.167692	-80503229.990257	384982673.119298	6555721199.999878
212.187537	-80510759.990255	384982671.498600	6556334399.999878
212.207383	-80518289.990254	384982669.877902	6556947599.999878
212.227228	-80525819.990252	384982668.257204	6557560799.999878
212.247074	-80533349.990250	384982666.636506	6558173999.999878
212.266919	-80540879.990248	384982665.015808	6558787199.999878
212.286765	-80548409.990247	384982663.395110	6559400399.999878
212.306610	-80555939.990245	384982661.774412	6560013599.999878
212.326455	-80563469.990243	384982660.153714	6560626799.999878
212.346301	-80570999.990241	384982658.533016	6561239999.999878
212.366146	-80578529.990239	384982656.912318	6561853199.999878
212.385992	-80586059.990238	384982655.291620	6562466399.999878
212.405837	-80593589.990236	384982653.670922	6563079599.999878
212.425683	-80601119.990234	384982652.050224	6563692799.999878
212.445528	-80608649.990232	384982650.429527	6564305999.999878
212.465374	-80616179.990230	384982648.808829	6564919199.999878
212.485219	-80623709.990229	384982647.188131	6565532399.999878
212.505064	-80631239.990227	384982645.567433	6566145599.999878
212.524910	-80638769.990225	384982643.946735	6566758799.999878
212.544755	-80646299.990223	384982642.326037	6567371999.999878
212.564601	-80653829.990222	384982640.705339	6567985199.999878
212.584446	-80661359.990220	384982639.084641	6568598399.999878
212.604292	-80668889.990218	384982637.463943	6569211599.999878
212.624137	-80676419.990216	384982635.843245	6569824799.999878
212.643983	-80683949.990214	384982634.222547	6570437999.999878
212.663828	-80691479.990213	384982632.601849	6571051199.999878
212.683674	-80699009.990211	384982630.981151	6571664399.999878
